text	user_id	news_id	cluster
So outrageous it cant be true. Something soneone might say if they were not sober	3350126261	politifact14644	3
Somebody arrest her and put her jail.	821431440319447042	politifact14644	3
For once again having someone hate her enough to make this crap up?	764489721644888065	politifact14644	3
HILLARY WAS/is not presidental material EVER this proves it laughing Abt Irma  Pres Trump cares abt all ppl no matter who they voted 4 #MAGA	434140527	politifact14644	3
I DO NOT support Hillary, think she belongs in jail.  But I'm wondering... is there video source for this?	1162122936	politifact14644	3
All of the hillbillies and deplorables that voted for Trump. 3/4 of the country after weeding out all of the illegal votes and fraud	2172174669	politifact14644	3
Wasn't she also caugh on tape laughing about the time she got a child rapist off when she knew he was guilty. Sick Woman.	448516309	politifact14644	3
Yes. You can pull up the audio & text	885721369	politifact14644	3
He would not go to study hall. A fact omitted in headline. Fake news?	892449686	politifact15191	3
ironically the only one actually protesting	19562715	politifact15191	3
The new norm. Not #FakeNews	1183293764	politifact15191	3
State sponsored propaganda.	18701712	politifact15191	3
How dare he not follow group think, that cannot be allowed.	509344980	politifact15191	3
My kids were told the Walkout Day was a memorial for those that perished & a protest to enact a safer environment at schools. What they found out was it was an anti-2A & register to vote day	873938608780001280	politifact15191	3
They need to sue the school system.  this us ridiculous.	65978523	politifact15191	3
This is as wrong as making them choose to have a walk out....what happened to freedom to think for oneself?	916483640837705728	politifact15191	3
THESE PEOPLE SHOULD NEVER EVER BE ABLE TO OWN A GUN.	175004773	politifact15191	3
Take back our schools	64770674	politifact15191	3
This not thos... sorry	98261204	politifact15191	3
As much as I feel there needs to be some type of gun reform, if we praise our kids for exercising their 1st amendment right Wednesday, you can't exile this kid for doing the same. No matter how much you may disagree with it.	970326114093674501	politifact15191	3
Sad our country has come to this	829448947529768960	politifact15191	3
Hello	907744616052674560	politifact15191	3
I'm sure you'll want to clarify this. He wasn't suspended for not walking out. Students were given a choice of walking out or staying in study hall. He made a choice not to follow that rule & got a suspension.	21814305	politifact15191	3
Parents should take their kids out of the schools that are forcing them to protest. Home school	875115982162845696	politifact15191	3
Lawsuit time. That was not a school function. School authorities taking too much authority. Not their place	852143645876736000	politifact15191	3
Ya think Soros has the teachers union in his pocket?	731867938567790592	politifact15191	3
They don't want them to think. They are brainwashing future communists! Sickening 	3339573143	politifact15191	3
File lawsuit...start turning their tactics back on them....	38474625	politifact15191	3
Real story is here:	389997847	politifact15191	3
Absolutely ridiculous!	2518709534	politifact15191	3
"This has been their plan for a while now.
Eric Holder saying we need to use schools to brainwash kids about guns"	1942570267	politifact15191	3
Debunked.  Check this article:	544417880	politifact15191	3
Where was his teacher? Why weren't they TEACHING their respective subject at that time?	41724235	politifact15191	3
Not half true, it's just plain false. He was given a choice to go to  supervised study hall and didn't do it.	823293668975083524	politifact15191	3
"Is this conformed? Coming from Fox I have my doubts. I can't see any school doing that, but again, this is now a crazy world.
If the kid didn't want to go outside and participate, why should he? I respect anyone who stands for what they believe."	1516825998	politifact15191	3
Thought so, thank you for clarifying it.	1516825998	politifact15191	3
Anyone wondering why an alleged high schooler has a wedding ring on? Is his sister knocked up?	30142623	politifact15191	3
The ring is on his right hand. Wedding rings go on your left.	179107264	politifact15191	3
I heard alot of this type thing happening,  so much for #1A and thinking outside of the herd.. just sad!	966694666606403584	politifact15191	3
Definition of a young American w/ balls. No soy boy here.	736627642502393856	politifact15191	3
So sick of freakin liberals they are all in need of mental asylums!	973077269911519232	politifact15191	3
You and me, and millions of others are so sick of these brainwashed libs.  They have no clue on how to think for themselves. The Liberal Main Stream lying Media have flushed the SPA Journalist code of Ethics.	933380744705167362	politifact15191	3
take the student and the snow flakes to Syria on a field trip amd give them no weapons or protection and we will see a mind changed	952988077156458496	politifact15191	3
You gotta be kidding... I just had to say it. Never expected anything else.	2945995325	politifact15191	3
Simply WoW!  I hope this entices him to get more involved in our future...	588390852	politifact15191	3
Brave student taking a stand for freedom of conscience	1663172730	politifact15191	3
That's what happens when you disobey Big School Brother.	3127054094	politifact15191	3
Listen to the kids has been the cry of the Left for a month. The msg is really to only listen to indoctrinated ones!	336868319	politifact15191	3
I call BS. #NeverAgain	2972489674	politifact15191	3
"So, the students who supported gun control got to go outside and express themselves, but the students who supported the 2nd Amendment had to stay inside and sit quietly in study hall?

I hope pro-2nd Amendment students sue & win big. This double standard won't stand."	47987044	politifact15191	3
Read the whole article.	16260025	politifact15191	3
So he was suspended for not being in a supervised area of the school instead of being on the streets largely unsupervised anyway. That makes sense 	2808375524	politifact15191	3
He was suspended for refusing instructions to stay in the common area of the school, not for refusing to walk out.	156810726	politifact15191	3
Read the full story....	742897223973928960	politifact15191	3
Not the truth, by your own reporting.	797264622	politifact15191	3
READ THE ARTICLE idiots!  As usual, Fox counts on its lemmings to react with anger to a headline without actually reading the article.	2853505715	politifact15191	3
FAKE NEWS!  Suspended for not following direction.	1649576676	politifact15191	3
What happened to free speech?	87721848	politifact15191	3
"FAKE NEWS!
The truth:"	100656954	politifact15191	3
This is #FakeNews	63126952	politifact15191	3
So the headline should be for refusing to choose between two options. Not suspend for not participating. That is a very misleading header.	2846060775	politifact15191	3
The kid could have gone to study hall and I'm not buying his excuse why he didn't.	880550173025329152	politifact15191	3
What did Fox say?	400444862	politifact15191	3
What happen to his rights.come on!	127224190	politifact15191	3
Seems that this makes it a school field trip. Hope they have signed permission slips from parents.	2999039339	politifact15191	3
So he met with the principal to clarify and then was given a suspension? Sounds like a mandated political statement sponsored by the school, not a student led protest.	2794193451	politifact15191	3
A new form of bullying by labeling those student who chose not to walk out.  However, as a juvenile in school, he should have followed instruction and gone to the appointed area.  In real life his boss would probably issue a letter of reprimand.	842192783901368320	politifact15191	3
That is a shame a child is treated that way. The school need to step back and start being lime a learning institution instead of a leftist teaching institution	954345209466408960	politifact15191	3
More like Fake News ... When you purposefully left out the truth	190669691	politifact15191	3
"Keep reposting this until you get the rubes riled enough, eh?

Faux is fake news as usual. Nothing to see here."	417012112	politifact15191	3
Students in any school can not be left unattended in a classroom. He was given the choice to go to study hall but decided he wanted to disobey rules. Where exactly is the school wrong?	2885967087	politifact15191	3
Read the whole story. That is why I disagree with Fox so much.	845645311720722436	politifact15191	3
Not true. Yet another bending of the truth. #BlueWave2018	845736309477990400	politifact15191	3
Really, just more lies, read the full article	782445588	politifact15191	3
this story is a fake story.  Way to spin a story .  Trump Tv is a Russian propaganda outlet #treason is the reason	4753970181	politifact15191	3
Suspended for exercising his right to free speech or not to speak, can you spell civil rights lawsuit?	805792915427590144	politifact15191	3
